exercise_img,title,exercise_info,how_to,benefits,muscle_groups,equipment,muscle_img,muscle_worked
/user/downloads/Alternate-Lying-Floor-Leg-Raise.gif,Alternate Lying Floor Leg Raise,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%'}"
/user/downloads/Weighted-Crunch.gif,Weighted Crunch,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%'}"
/user/downloads/Seated-Side-Crunches.gif,Seated Side Crunch,,,,"{'primary': 'Abs, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Seated-Side-Crunch-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Stabilizers - Quadriceps': '80%', 'Stabilizers - Serratus Anterior': '80%', 'Stabilizers - Hamstring': '70%', 'Stabilizers - Calves': '60%'}"
/user/downloads/Incline-Leg-Hip-Raise.gif,Incline Leg Hip Raise,,,,"{'primary': 'Abs, '}","Bench, Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%'}"
/user/downloads/Bodyweight-Windmill.gif,Bodyweight Windmill,,,,"{'primary': 'Abs, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Bodyweight-Windmill-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Quadriceps': '80%', 'Serratus Anterior': '80%', 'Hamstring': '70%', 'Shoulder': '60%', 'Back': '60%'}"
/user/downloads/Front-to-Side-Plank.gif,Front to Side Plank,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/plank-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%', 'Stabilizers - Iliopsoas': '80%', 'Stabilizers - Quadriceps': '80%', 'Stabilizers - Tensor Fasciae Latae': '70%', 'Stabilizers - Sartorius': '80%', 'Stabilizers - Pectoralis major': '80%', 'Stabilizers - Serratus Anterior': '80%', 'Antagonist Stabilizers - Erector Spinae': '65%', 'Antagonist Stabilizers - Trapezius': '65%', 'Antagonist Stabilizers - Rhomboids': '65%'}"
/user/downloads/Tuck-Crunch.gif,Tuck Crunch,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%'}"
/user/downloads/Dumbbell-Side-Bend.gif,Dumbbell Side Bend,,,,"{'primary': 'Abs, '}","Dumbbells, Full Gym, NO EQUIPMENT, ",/user/downloads/Dumbbell-side-bend-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Abdominal': '70%'}"
/user/downloads/Double-Leg-Stretch.gif,Double Leg Stretch,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Stabilizers - Obliques': '80%'}"
/user/downloads/Spider-Plank.gif,Spider Plank,,,,"{'primary': 'Abs, Cardio, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/MUSCLES-WORKED-IN-PLANK-LEG-LIFT-300x300.png,"{'Target - Obliques ': '100%', 'Synergists - Rectus Abdominis': '80%', 'Synergists - Iliopsoas': '80%', 'Synergists - Hamstrings': '80%', 'Synergists - Gluteus Maximus': '80%', 'Stabilizers - Quadriceps': '70%', 'Stabilizers - Tensor Fasciae Latae': '70%', 'Stabilizers - Sartorius': '70%', 'Stabilizers - Pectoralis major': '70%', 'Stabilizers - Serratus Anterior': '70%', 'Antagonist Stabilizers - Erector Spinae': '65%', 'Antagonist Stabilizers - Trapezius': '65%', 'Antagonist Stabilizers - Rhomboids': '65%'}"
/user/downloads/Captains-Chair-Leg-Raise.gif,Captains Chair Leg Raise,,,,"{'primary': 'Abs, '}","Full Gym, Machine, ",/user/downloads/Captains-Chair-Leg-Raise-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%', 'Synergists - Hip Flexor': '80%', 'Stabilizers - Chest': '60%', 'Stabilizers - Latissimus Dorsi': '60%', 'Stabilizers - Trapezius': '60%', 'Stabilizers - Shoulder': '60%'}"
/user/downloads/Bench-Side-Bend.gif,Bench Side Bend,,,,"{'primary': 'Abs, '}","Full Gym, Machine, ",/user/downloads/Dumbbell-side-bend-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Abdominal': '70%'}"
/user/downloads/Crab-Twist-Toe-Touch.gif,Crab Twist Toe Touch,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Side-Bridge-muscle-worked-300x300.png,"{'Target - Abdominal ': '100%', 'Obliques': '70%', 'Hamstring': '70%', 'Shoulder': '70%', 'Back': '70%'}"
/user/downloads/Quarter-Sit-up.gif,Quarter Sit-up,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%'}"
/user/downloads/weightedsitups.gif,Weighted Sit-ups,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%'}"
/user/downloads/Lying-Knee-Raise.gif,Lying Knee Raise,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%'}"
/user/downloads/Floor-Crunch.gif,Floor Crunch,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%'}"
/user/downloads/Reverse-plank.gif,Reverse Plank,,,,"{'primary': 'Abs, Hip, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/arm-leg-raise-muscle-worked-300x300.png,"{'Target - Gluteus Maximus ': '100%', 'Rectus Abdominis': '70%', 'Obliques': '70%', 'Erector Spinae': '70%', 'Hamstring': '70%', 'Shoulder': '70%'}"
/user/downloads/Stability-Ball-Knee-Tuck.gif,Stability Ball Knee Tuck,,,,"{'primary': 'Abs, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Hanging-Knee-Raises.gif,Hanging Knee Raises,,,,"{'primary': 'Abs, Hip Flexors, '}","Full Gym, ",/user/downloads/Muscles-Worked-in-The-Bicycle-Crunch-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%', 'Synergists - Hip Flexor': '80%', 'Stabilizers - Latissimus Dorsi': '60%'}"
/user/downloads/Hanging-Side-Knee-Raises.gif,Hanging Side Knee Raises,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Hanging-Windshield-Wiper.gif,Hanging Windshield Wiper,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Toes-to-Bar.gif,Toes to Bar,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/weighted-hanging-knee-raises.gif,Weighted Hanging Knee Raises,,,,"{'primary': 'Abs, '}","Dumbbells, Full Gym, NO EQUIPMENT, ",,
/user/downloads/Teaser-Pilates.gif,Teaser Pilates,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Muscles-Worked-in-The-Bicycle-Crunch-300x300.png,"{'Target - Transvers Abdominus': '100%', 'Rectus Abdominis': '100%', 'Obliques': '80%', 'Leg': '80%', 'Ilıopsoas': '80%', 'Tricep': '80%', 'Sartorius': '80%', 'Tensor Facia Lata': '80%'}"
/user/downloads/Seated-Oblique-Twist.gif,Seated Oblique Twist,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Dumbbell-side-bend-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Abdominal': '70%'}"
/user/downloads/Side-Bridge.gif,Side Bridge,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Side-Bridge-muscle-worked-300x300.png,"{'Target- Obliques': '100%', 'Synergists - Rectus Abdominis': '80%', 'Synergists - Gluteus': '80%', 'Synergists - Quadratus lumborum': '80%', 'Synergists - Tensor Fasciae Latae': '80%', 'Synergists - Iliocastalis lumborum': '80%', 'Synergists - Iliocastalis thoracis': '80%', 'Synergists - Adductors, Hip': '80%', 'Synergists - Pectineus': '80%', 'Synergists - Gracilis': '80%', 'Synergists - Gluteus Maximus, Lower Fibers': '80%', 'Synergists - Deltoid, Lateral': '80%', 'Synergists - Supraspinatus': '80%', 'Synergists - Trapezius': '80%', 'Synergists - Serratus Anterior': '80%', 'Stabilizers - Latissimus dorsi': '70%', 'Stabilizers - Pectoralis': '70%', 'Stabilizers - Levator Scapulae': '70%'}"
/user/downloads/Plank-with-Arm-and-Leg-Lift.gif,Plank With Arm And Leg Lift,,,,"{'primary': 'Abs, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/MUSCLES-WORKED-IN-PLANK-LEG-LIFT-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%', 'Synergists - Iliopsoas': '80%', 'Synergists - Hamstrings': '80%', 'Synergists - Gluteus Maximus': '80%', 'Stabilizers - Quadriceps': '70%', 'Stabilizers - Tensor Fasciae Latae': '70%', 'Stabilizers - Sartorius': '70%', 'Stabilizers - Pectoralis major': '70%', 'Stabilizers - Serratus Anterior': '70%', 'Antagonist Stabilizers - Erector Spinae': '65%', 'Antagonist Stabilizers - Trapezius': '65%', 'Antagonist Stabilizers - Rhomboids': '65%'}"
/user/downloads/Weighted-Front-Plank.gif,Weighted Front Plank,,,,"{'primary': 'Abs, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/plank-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Stabilizers - Obliques': '80%', 'Stabilizers - Iliopsoas': '80%', 'Stabilizers - Quadriceps': '80%', 'Stabilizers - Tensor Fasciae Latae': '70%', 'Stabilizers - Sartorius': '80%', 'Stabilizers - Pectoralis major': '80%', 'Stabilizers - Serratus Anterior': '80%', 'Antagonist Stabilizers - Erector Spinae': '65%', 'Antagonist Stabilizers - Trapezius': '65%', 'Antagonist Stabilizers - Rhomboids': '65%'}"
/user/downloads/Cable-Side-Bend.gif,Cable Side Bend,,,,"{'primary': 'Abs, '}","Cable, Full Gym, ",,
/user/downloads/Barbell-Side-Bend.gif,Barbell Side Bend,,,,"{'primary': 'Abs, '}","Barbell, Full Gym, ",,
/user/downloads/Barbell-Seated-Twist.gif,Seated Barbell Twist,,,,"{'primary': 'Abs, '}","Barbell, Full Gym, ",,
/user/downloads/Bent-Over-Twist.gif,Bent Over Twist,,,,"{'primary': 'Abs, '}","Dumbbells, Full Gym, ",,
/user/downloads/Dumbbell-V-up.gif,Dumbbell V-up,,,,"{'primary': 'Abs, '}","Dumbbells, Full Gym, ",/user/downloads/Crunch-muscle-worked-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Obliques': '80%', 'Synergists - Iliopsoas': '80%', 'Synergists - Tensor Fasciae Latae': '80%', 'Synergists - Pectineus': '80%', 'Synergists - Sartorius': '80%', 'Synergists - Rectus Femoris': '80%', 'Synergists - Adductor Longus': '80%', 'Synergists - Adductor Brevis': '80%'}"
/user/downloads/Lever-Lying-Crunch.gif,Lever Lying Crunch,,,,"{'primary': 'Abs, Abs, '}","Full Gym, Machine, ",,
/user/downloads/Twisting-Hyperextension.gif,Twisting Hyperextension,,,,"{'primary': 'Abs, Erector Spinae, '}","Full Gym, Machine, ",,
/user/downloads/Ab-Roller-Crunch.gif,Ab Roller Crunch,,,,"{'primary': 'Abs, '}","Full Gym, Machine, ",,
/user/downloads/Standing-Cable-High-To-Low-Twist.gif,Standing Cable High-To-Low Twist,,,,"{'primary': 'Abs, '}","Cable, Full Gym, ",/user/downloads/Dumbbell-side-bend-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Abdominal': '70%'}"
/user/downloads/Standing-Cable-low-to-high-Twist.gif,Standing Cable Low-To-High Twist,,,,"{'primary': 'Abs, '}","Cable, Full Gym, ",/user/downloads/Dumbbell-side-bend-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Abdominal': '70%', 'Latissimus dorsi': '70%', 'Posterior Deltoid': '70%'}"
/user/downloads/standing-cable-twist.gif,Standing Cable Twist,,,,"{'primary': 'Abs, '}","Cable, Full Gym, ",/user/downloads/Dumbbell-side-bend-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Abdominal': '70%', 'Latissimus dorsi': '70%', 'Posterior Deltoid': '70%'}"
/user/downloads/L-Sit.gif,L-Sit,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/High-Knee-Squat.gif,High Knee Squat,,,,"{'primary': 'Abs, Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Kettlebell-Windmill.gif,Kettlebell Windmill,,,,"{'primary': 'Abs, Shoulders, '}","Full Gym, Kettlebell, ",,
/user/downloads/Kettlebell-Swings.gif,Kettlebell Swings,,,,"{'primary': 'Abs, Full Body, Hip, Leg, Shoulders, '}","Full Gym, Kettlebell, ",/user/downloads/Kettlebell-Swing-Muscles-Worked-300x300.png,"{'Gluteus Maximus': '100%', 'Synergists - Hamstrings': '80%', 'Synergists - Adductor Magnus': '80%', 'Synergists - Quadriceps': '80%', 'Synergists - Soleus': '80%', 'Synergists - Erector Spinae': '80%', 'Synergists - Trapezius': '80%', 'Synergists - Deltoids': '80%', 'Synergists - Serratus Anterior': '80%', 'Synergists - Pectoralis Major ': '80%', 'Synergists - Rectus Abdominis': '80%', 'Synergists - Obliques': '80%', 'Synergists - Latissimus Dorsi': '80%'}"
/user/downloads/Full-Crunch-Machine.gif,Full Crunch Machine,,,,"{'primary': 'Abs, '}","Full Gym, Machine, ",,
/user/downloads/Front-Plank-with-Arm-Lift.gif,Front Plank with Arm Lift,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/abdominal-stretch.gif,Bhujangasana | Cobra Abdominal Stretch,,,,"{'primary': 'Abs, Neck, Yoga, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Ab-Straps-Leg-Raise.gif,Ab Straps Leg Raise,,,,"{'primary': 'Abs, '}","Full Gym, ",/user/downloads/Muscles-Worked-in-The-Bicycle-Crunch-300x300.png,"{'Target - Rectus Abdominis': '100%', 'Synergists - Tensor Fasciae Latae': '80%', 'Synergists - Iliopsoas': '80%', 'Synergists - Obliques': '80%', 'Synergists - Pectineus': '80%', 'Synergists - Sartorius': '80%', 'Synergists - Adductor Longus': '80%', 'Synergists - Adductor Brevis': '80%', 'Dynamic Stabilizers - Rectus Femoris': '80%'}"
/user/downloads/Boat-Pose-Stretch.gif,Boat Pose,,,,"{'primary': 'Abs, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Lever-Seated-Twist.gif,Seated Twist Machine,,,,"{'primary': 'Abs, '}","Full Gym, Machine, ",,
/user/downloads/Inchworm.gif,Inchworm,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Front-Plank-With-Arm-And-Leg-Lift.gif,Front Plank With Arm And Leg Lift,,,,"{'primary': 'Abs, Cardio, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/weighted-lying-twist.gif,Weighted Lying Twist,,,,"{'primary': 'Abs, '}","Exercise Ball, Full Gym, ",,
/user/downloads/swiss-ball-rollout.gif,Swiss Ball Rollout,,,,"{'primary': 'Abs, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Weighted-Side-Bend-on-stability-ball.gif,Weighted Side Bend On Stability Ball,,,,"{'primary': 'Abs, '}","Exercise Ball, Full Gym, ",,
/user/downloads/V-Up-Down-with-Stability-ball.gif,Stability Ball V-Up,,,,"{'primary': 'Abs, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Exercise-Ball-Frog-Crunch.gif,Exercise Ball Frog Crunch,,,,"{'primary': 'Abs, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Cable-Seated-Cross-Arm-Twist.gif,Cable Seated Cross Arm Twist,,,,"{'primary': 'Abs, '}","Cable, Full Gym, ",,
/user/downloads/burpees.gif,Burpees,,,,"{'primary': 'Abs, Cardio, Full Body, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/burpee-muscle-worked-300x300.png,"{'Target - Abs': '100%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Calves': '80%', 'Hamstrings': '80%', 'Shoulders': '65%', 'Chest': '65%', 'Triceps': '65%'}"
/user/downloads/Standing-Twist-Machine.gif,Standing Twist Machine,,,,"{'primary': 'Abs, '}","Full Gym, Machine, ",,
/user/downloads/Seated-Crunch-Machine.gif,Seated Crunch Machine,,,,"{'primary': 'Abs, '}","Full Gym, Machine, ",,
/user/downloads/Barbell-Rollout.gif,Barbell Rollout,,,,"{'primary': 'Abs, '}","Barbell, Full Gym, ",,
/user/downloads/Landmine-Twist.gif,Landmine Twist,,,,"{'primary': 'Abs, '}","Barbell, Full Gym, Landmine, ",/user/downloads/Dumbbell-side-bend-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Rectus Abdominis': '80%', 'Transverse abdominis': '80%', 'Pelvic floor': '80%', 'Quadratus lumborum': '80%', 'Gluteus minimus': '80%', 'Gluteus medius': '80%'}"
/user/downloads/frog-crunch.gif,Frog Crunch,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Ab-Wheel-Rollout.gif,Ab Wheel Rollout,,,,"{'primary': 'Abs, Hip, '}","Full Gym, ",/user/downloads/Muscles-Worked-in-The-Ab-Wheel-Rollout.png,"{'Target - Iliopsoas': '100%', 'Synergists - Tensor Fasciae Latae': '75%', 'Synergists - Sartorius': '75%', 'Synergists - Pectineus': '75%', 'Synergists - Adductor Longus': '75%', 'Synergists - Adductor Brevis': '75%', 'Synergists - Latissimus Dorsi': '75%', 'Synergists - Teres Major': '75%', 'Synergists - Pectoralis Major': '75%', 'Synergists - Posterior Deltoid': '75%', 'Synergists - Rhomboids': '75%', 'Stabilizers - Abdominal': '70%', 'Stabilizers - Obliques': '70%', 'Stabilizers - Triceps': '70%', 'Stabilizers - Wrist Flexors': '70%', 'Dynamic Stabilizers - Rectus Femoris': '70%', 'Dynamic Stabilizers - Erector Spinae': '70%'}"
/user/downloads/Lying-Upper-Body-Rotation.gif,Lying Upper Body Rotation,,,,"{'primary': 'Abs, Back / Wing, Chest, Erector Spinae, Shoulders, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Bicycle-Twisting-Crunch.gif,Bicycle Twisting Crunch,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Fish-Pose-Matsyasana.gif,Fish Pose,,,,"{'primary': 'Abs, Chest, Neck, Yoga, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Dead-Bug.gif,Hands In Air Dead Bug,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/4-Point-Tummy-Vacuum-Exercise.gif,4 Point Tummy Vacuum Exercise,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Prone-Abdominal-Hollowing-muscles-worked-300x300.png,"{'Transverse abdominis': '90%', 'Pelvic floor': '80%', 'Multifidus': '70%'}"
/user/downloads/Seated-Flutter-Kick.gif,Seated Flutter Kick,,,,"{'primary': 'Abs, '}","Bench, Full Gym, ",,
/user/downloads/Seated-Cable-Twist.gif,Seated Cable Twist,,,,"{'primary': 'Abs, '}","Cable, Full Gym, ",,
/user/downloads/Bodyweight-Kneeling-Sissy-Squat.gif,Bodyweight Kneeling Sissy Squat,,,,"{'primary': 'Abs, Leg, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Bow-Yoga-Pose.gif,Bow Pose,,,,"{'primary': 'Abs, Erector Spinae, Leg, Yoga, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Kneeling-T-spine-Rotation.gif,Kneeling T-spine Rotation,,,,"{'primary': 'Abs, Back / Wing, Erector Spinae, Shoulders, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Standing-Barbell-Rollout.gif,Standing Barbell Rollout,,,,"{'primary': 'Abs, '}","Barbell, Full Gym, ",,
/user/downloads/Side-Plank-Oblique-Crunch.gif,Side Plank Oblique Crunch,,,,"{'primary': 'Abs, '}","Bench, Full Gym, NO EQUIPMENT, ",,
/user/downloads/Medicine-Ball-Sit-up-Throw.gif,Medicine Ball-Sit-up Throw,,,,"{'primary': 'Abs, Full Body, '}","Exercise Ball, Full Gym, ",,
/user/downloads/Side-Bent.gif,Side Bent,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Leg-Scissors.gif,Leg Scissors,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Abdominal-bracing-exercise.png,Abdominal Bracing,,,,"{'primary': 'Abs, Yoga, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Lying-Toe-Touches.gif,Lying Toe Touches,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Side-Bridge-Hip-Abduction.gif,Side Bridge Hip Abduction,,,,"{'primary': 'Abs, Hip, '}","Full Gym, NO EQUIPMENT, ",,
/user/downloads/Cable-Half-Kneeling-Pallof-Press.gif,Cable Half Kneeling Pallof Press,,,,"{'primary': 'Abs, Chest, Shoulders, '}","Cable, Full Gym, ",,
/user/downloads/SNAP-JUMPS.gif,Snap Jumps,,,,"{'primary': 'Abs, Cardio, Full Body, Hip, Leg, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Snap-Jumps-muscle-worked-300x300.png,"{'Target - Abs': '100%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Calves': '80%', 'Hamstrings': '80%', 'Shoulders': '65%'}"
/user/downloads/Side-Plank-Leg-Raises.gif,Side Plank Leg Raises,,,,"{'primary': 'Abs, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-side-plank-leg-raises-300x300.png,"{'Target - Obliques': '100%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Psoas major': '80%', 'Tensor Fasciae Latae': '80%', 'Quadratus lumborum': '80%', 'Hamstrings': '80%', 'Hip Adductors': '80%', 'Latissimus dorsi': '80%', 'Levator Scapulae': '80%', 'Pectineus': '80%', 'Shoulders': '65%', 'Pectoralis major': '65%', 'Pectoralis minor': '65%', 'Iliocastalis thoracis': '65%', 'Gracilis': '65%'}"
/user/downloads/Reverse-Plank-Kicks.gif,Reverse Plank Kicks,,,,"{'primary': 'Abs, Glutes, Hip Flexors, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/Side-Bridge-muscle-worked-300x300.png,"{'Target - Obliques': '100%', 'Abdominal': '70%', 'Hamstring': '70%', 'Shoulder': '70%', 'Back': '70%'}"
/user/downloads/Pike-to-Cobra.gif,Hindu Push-ups,,,,"{'primary': 'Abs, Erector Spinae, Shoulders, Stretch, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/COBRA-ABDOMINAL-STRETCH-worked-300x300.png,"{'Target - Abdominal': '100%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Hamstrings': '80%', 'Latissimus dorsi': '80%', 'Erector Spinae': '80%', 'Shoulders': '65%', 'Pectoralis major': '65%', 'Triceps Brachii': '65%'}"
/user/downloads/Bear-Crawl.gif,Bear Crawl,,,,"{'primary': 'Abs, Cardio, '}","Full Gym, NO EQUIPMENT, ",/user/downloads/muscle-worked-in-the-push-press-300x300.png,"{'Abdominal': '100%', 'Gluteus Maximus': '80%', 'Hip Flexors': '80%', 'Leg': '80%', 'Erector Spinae': '80%', 'Shoulders': '65%', 'Pectoralis major': '65%', 'Triceps Brachii': '65%'}"
